gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,gamesStarted,decision,shotsAgainst,goalsAgainst,savePctg,shutouts,opponentAbbrev,pim,toi,playerId,firstName,lastName
2025020039,COL,R,2025-10-13,0,0,{'default': 'Avalanche'},{'default': 'Sabres'},1,W,28,1,0.964286,0,BUF,0,59:57,8475809,Scott,Wedgewood
2025020034,COL,H,2025-10-11,0,0,{'default': 'Avalanche'},{'default': 'Stars'},1,O,22,4,0.818182,0,DAL,0,65:00,8475809,Scott,Wedgewood
2025020018,COL,H,2025-10-09,0,0,{'default': 'Avalanche'},{'default': 'Mammoth'},1,W,33,1,0.969697,0,UTA,0,59:55,8475809,Scott,Wedgewood
2025020003,COL,R,2025-10-07,0,0,{'default': 'Avalanche'},{'default': 'Kings'},1,W,25,1,0.96,0,LAK,0,59:53,8475809,Scott,Wedgewood
2025020030,CAR,H,2025-10-11,0,0,{'default': 'Hurricanes'},{'default': 'Flyers'},1,W,23,3,0.869565,0,PHI,0,64:41,8475883,Frederik,Andersen
2025020014,CAR,H,2025-10-09,0,0,{'default': 'Hurricanes'},{'default': 'Devils'},1,W,22,3,0.863636,0,NJD,0,59:59,8475883,Frederik,Andersen
2025020055,CAR,R,2025-10-14,0,0,{'default': 'Hurricanes'},{'default': 'Sharks'},1,W,17,1,0.941176,0,SJS,0,60:00,8483548,Brandon,Bussi
2025020054,DAL,H,2025-10-14,0,0,{'default': 'Stars'},{'default': 'Wild'},1,W,41,2,0.95122,0,MIN,0,60:00,8479979,Jake,Oettinger
2025020034,DAL,R,2025-10-11,0,0,{'default': 'Stars'},{'default': 'Avalanche'},1,W,39,4,0.897436,0,COL,0,65:00,8479979,Jake,Oettinger
2025020017,DAL,R,2025-10-09,0,0,{'default': 'Stars'},{'default': 'Jets'},1,W,25,4,0.84,0,WPG,0,60:00,8479979,Jake,Oettinger
2025020027,FLA,H,2025-10-11,0,0,{'default': 'Panthers'},"{'default': 'Senators', 'fr': 'Sénateurs'}",1,W,28,2,0.928571,0,OTT,0,60:00,8475683,Sergei,Bobrovsky
2025020012,FLA,H,2025-10-09,0,0,{'default': 'Panthers'},{'default': 'Flyers'},1,W,20,1,0.95,0,PHI,0,59:24,8475683,Sergei,Bobrovsky
2025020001,FLA,H,2025-10-07,0,0,{'default': 'Panthers'},{'default': 'Blackhawks'},1,W,19,2,0.894737,0,CHI,0,60:00,8475683,Sergei,Bobrovsky
2025020044,FLA,R,2025-10-13,0,0,{'default': 'Panthers'},{'default': 'Flyers'},1,L,20,3,0.85,0,PHI,0,57:58,8480193,Daniil,Tarasov
2025020040,BOS,H,2025-10-13,0,0,{'default': 'Bruins'},{'default': 'Lightning'},1,L,23,4,0.826087,0,TBL,0,57:59,8476914,Joonas,Korpisalo
2025020008,BOS,H,2025-10-09,0,0,{'default': 'Bruins'},{'default': 'Blackhawks'},1,W,24,3,0.875,0,CHI,0,62:00,8476914,Joonas,Korpisalo
2025020024,BOS,H,2025-10-11,0,0,{'default': 'Bruins'},{'default': 'Sabres'},1,W,22,1,0.954545,0,BUF,0,60:00,8480280,Jeremy,Swayman
2025020005,BOS,R,2025-10-08,0,0,{'default': 'Bruins'},{'default': 'Capitals'},1,W,36,1,0.972222,0,WSH,0,60:00,8480280,Jeremy,Swayman
2025020050,MTL,H,2025-10-14,0,0,{'default': 'Canadiens'},{'default': 'Kraken'},1,W,22,4,0.818182,0,SEA,0,63:13,8478470,Sam,Montembeault
2025020031,MTL,R,2025-10-11,0,0,{'default': 'Canadiens'},{'default': 'Blackhawks'},1,W,22,2,0.909091,0,CHI,0,59:46,8478470,Sam,Montembeault
2025020004,MTL,R,2025-10-08,0,0,{'default': 'Canadiens'},{'default': 'Maple Leafs'},1,L,25,3,0.88,0,TOR,0,58:33,8478470,Sam,Montembeault
2025020010,MTL,R,2025-10-09,0,0,{'default': 'Canadiens'},{'default': 'Red Wings'},1,W,31,1,0.967742,0,DET,0,60:00,8482487,Jakub,Dobes
2025020038,WSH,R,2025-10-12,0,0,{'default': 'Capitals'},{'default': 'Rangers'},1,W,35,0,1.0,1,NYR,0,60:00,8479292,Charlie,Lindgren
2025020052,WSH,H,2025-10-14,0,0,{'default': 'Capitals'},{'default': 'Lightning'},1,W,19,2,0.894737,0,TBL,0,61:19,8480313,Logan,Thompson
2025020028,WSH,R,2025-10-11,0,0,{'default': 'Capitals'},{'default': 'Islanders'},1,W,36,2,0.944444,0,NYI,0,59:44,8480313,Logan,Thompson
2025020005,WSH,H,2025-10-08,0,0,{'default': 'Capitals'},{'default': 'Bruins'},1,L,21,2,0.904762,0,BOS,0,58:27,8480313,Logan,Thompson
2025020053,VGK,R,2025-10-14,0,0,{'default': 'Golden Knights'},{'default': 'Flames'},1,,10,2,0.8,0,CGY,0,20:00,8478499,Adin,Hill
2025020037,VGK,R,2025-10-11,0,0,{'default': 'Golden Knights'},{'default': 'Kraken'},1,O,22,2,0.909091,0,SEA,0,64:56,8478499,Adin,Hill
2025020007,VGK,H,2025-10-08,0,0,{'default': 'Golden Knights'},{'default': 'Kings'},1,O,26,5,0.807692,0,LAK,0,64:53,8478499,Adin,Hill
2025020020,VGK,R,2025-10-09,0,0,{'default': 'Golden Knights'},{'default': 'Sharks'},1,W,23,3,0.869565,0,SJS,0,60:15,8481033,Akira,Schmid
2025020035,EDM,H,2025-10-11,0,0,{'default': 'Oilers'},{'default': 'Canucks'},1,W,15,1,0.933333,0,VAN,0,60:00,8475717,Calvin,Pickard
2025020051,EDM,R,2025-10-14,0,0,{'default': 'Oilers'},{'default': 'Rangers'},1,W,30,0,1.0,1,NYR,0,60:00,8479973,Stuart,Skinner
2025020006,EDM,H,2025-10-08,0,0,{'default': 'Oilers'},{'default': 'Flames'},1,O,22,3,0.863636,0,CGY,0,65:00,8479973,Stuart,Skinner
